,Date,type,Month,Open,High,Low,Close,Price change,Price change Ratio,Volume,Final Price,# of OC,Final BBP,Final BSP,Hitorical HP,Historical LP,MA5,MA10,MA20,BBAND5UP,BBAND5LOW,BBAND10UP,BBAND10LOW,BBAND20UP,BBAND20LOW,OutLots
2111,2018-07-25,TX,201808,10860,10892,10851,10865,-6,-0.06%,96247,10864,95270,10864,10865,10913,10290,10818.0,10787.8,10694.6,10922.13512,10819.86488,10841.38092,10694.61908,10738.57161,10505.42839,0
2112,2018-07-26,TX,201808,10909,10926,10873,10915,51,0.47%,117119,10914,96290,10914,10915,10926,10290,10822.2,10812.6,10710.15,10918.88655,10811.11345,10893.48171,10794.51829,10735.5182,10500.4818,0
2113,2018-07-27,TX,201808,10928,10995,10918,10992,78,0.71%,111649,10991,103521,10991,10993,10995,10290,10861.0,10830.1,10729.75,10947.74752,10882.25248,10772.61095,10669.38905,10617.35965,10382.64035,0
2114,2018-07-30,TX,201808,10970,11007,10937,10940,-51,-0.46%,117666,10939,100087,10938,10940,11038,10290,10894.6,10844.5,10745.5,11047.69416,10936.30584,10895.03133,10752.96867,10668.71064,10409.28936,0
2115,2018-07-31,TX,201808,10931,10997,10913,10989,50,0.46%,116649,10990,101170,10988,10989,11038,10290,10916.6,10857.0,10761.95,10986.85552,10893.14448,10905.59233,10754.40767,10793.44337,10528.55663,0
2116,2018-08-01,TX,201808,11034,11057,11010,11047,57,0.52%,96117,11044,104439,11045,11047,11057,10290,10940.2,10879.1,10780.3,11036.65459,10941.34541,10949.5881,10792.4119,10846.12334,10571.87666,0
2117,2018-08-02,TX,201808,11048,11048,10862,10871,-173,-1.57%,168828,10872,103335,10870,10872,11059,10290,10976.6,10899.4,10801.75,11092.78471,11001.21529,10956.97739,10773.02261,10760.46459,10473.53541,0
2118,2018-08-03,TX,201808,10934,10977,10928,10970,98,0.90%,107878,10967,102327,10968,10970,11059,10290,10967.8,10914.4,10820.3,10930.07758,10811.92242,10986.64384,10843.35616,10866.19473,10613.80527,0
2119,2018-08-06,TX,201808,10990,11036,10956,10982,15,0.14%,133767,10980,99177,10980,10982,11059,10290,10963.4,10929.0,10841.85,11027.91925,10912.08075,11058.41988,10925.58012,10960.35981,10735.64019,0
2120,2018-08-07,TX,201808,10986,11003,10951,10968,-12,-0.11%,104241,10968,99284,10967,10968,11059,10290,10971.8,10944.2,10857.9,11038.95402,10925.04598,10999.00305,10880.99695,10923.23073,10706.76927,0
2121,2018-08-08,TX,201808,11000,11070,10997,11049,81,0.74%,115922,11047,104370,11049,11050,11070,10290,10967.6,10953.9,10870.85,11024.30133,10911.69867,11042.92671,10935.07329,10873.08914,10662.91086,0
2122,2018-08-09,TX,201808,11031,11038,10969,11017,-30,-0.27%,118059,11017,98102,11016,11017,11070,10290,10968.0,10972.3,10892.45,11105.86827,10992.13173,11098.80357,10995.19643,10938.5624,10749.4376,0
2123,2018-08-10,TX,201808,10970,11022,10953,10959,-58,-0.53%,121790,10961,89125,10959,10961,11070,10290,10997.2,10982.5,10906.3,11048.30112,10985.69888,10920.50808,10821.49192,10812.45387,10629.54613,0
2124,2018-08-13,TX,201808,10909,10912,10692,10757,-204,-1.86%,228396,10756,60731,10755,10757,11070,10290,10995.0,10979.2,10911.85,10992.44847,10925.55153,11019.86341,10920.13659,10915.11491,10732.88509,0
2125,2018-08-14,TX,201808,10791,10831,10756,10820,64,0.60%,145603,10818,31188,10819,10820,11070,10290,10950.0,10960.9,10908.95,10858.92546,10655.07454,11065.27719,10898.72281,10924.99183,10735.00817,0
2126,2018-08-15,TX,201808,10835,10841,10696,10737,-81,-0.75%,112549,0,19495,10737,10738,11070,10290,10920.4,10944.0,10911.55,10933.26005,10706.73995,11060.49757,10875.50243,10962.75482,10779.24518,0
2127,2018-08-16,TX,201809,10610,10724,10591,10690,11,0.10%,160436,10687,93264,10689,10690,11028,9660,10858.0,10913.0,10906.2,10848.14675,10625.85325,11153.01346,10944.98654,10963.41524,10766.58476,0
2128,2018-08-17,TX,201809,10723,10732,10647,10662,-25,-0.23%,118840,10661,96185,10660,10662,11028,9660,10792.6,10894.9,10904.65,10783.0862,10596.9138,11140.6434,10893.3566,11016.51516,10813.48484,0
2129,2018-08-20,TX,201809,10687,10715,10652,10671,10,0.09%,120121,10670,97076,10671,10672,11028,9660,10733.2,10864.1,10896.55,10716.86493,10607.13507,11097.5615,10820.4385,11105.39509,10878.60491,0
2130,2018-08-21,TX,201809,10698,10774,10682,10767,97,0.91%,126191,10766,97563,10766,10767,11028,9660,10716.0,10833.0,10888.6,10729.09303,10612.90697,10900.42524,10613.57476,11062.953,10817.047,0
2131,2018-08-22,TX,201809,10752,10795,10733,10764,-2,-0.02%,124070,10763,93548,10763,10764,11028,9660,10705.4,10812.9,10883.4,10807.24227,10726.75773,10957.03974,10682.96026,11114.75468,10863.24532,0
2132,2018-08-23,TX,201809,10795,10845,10758,10842,79,0.73%,150200,10840,94385,10841,10842,11028,9660,10710.8,10784.4,10878.35,10809.57806,10718.42194,10849.39413,10624.60587,11175.39247,10918.60753,0
2133,2018-08-24,TX,201809,10811,10830,10728,10788,-52,-0.48%,143666,10787,92164,10788,10789,11028,9660,10741.2,10766.9,10874.7,10909.15177,10774.84823,10775.13337,10604.86663,10999.33632,10742.66368,0
2134,2018-08-27,TX,201809,10831,10892,10820,10886,99,0.92%,127704,10885,93006,10886,10888,11028,9660,10766.4,10749.8,10864.5,10843.29774,10732.70226,10719.52878,10604.47122,11096.70458,10843.29542,0
2135,2018-08-28,TX,201809,10945,10980,10935,10954,69,0.63%,115627,10954,94498,10955,10956,11028,9660,10809.4,10762.7,10861.8,10933.42826,10838.57174,10741.66123,10600.33877,11107.63781,10856.36219,0
2136,2018-08-29,TX,201809,10977,11049,10968,11044,90,0.82%,130889,11041,101521,11044,11045,11049,9660,10846.8,10776.1,10860.05,11022.35905,10885.64095,10857.24794,10676.75206,11092.08806,10843.91194,0
2137,2018-08-30,TX,201809,11088,11135,11019,11023,-18,-0.16%,160151,11022,102033,11021,11022,11135,9660,10902.8,10806.8,10859.9,11133.12553,10954.87447,10883.27431,10644.72569,11172.86359,10925.13641,0
2138,2018-08-31,TX,201809,10975,11024,10953,11022,0,0.00%,136261,11022,96673,11021,11022,11135,9660,10939.0,10840.1,10867.5,11116.71873,10929.28127,10970.16977,10713.83023,11145.87339,10888.12661,0
2139,2018-09-03,TX,201809,11013,11045,10919,10935,-87,-0.79%,141943,10934,94731,10935,10936,11135,9660,10985.8,10876.1,10870.1,11080.4,10963.6,10911.56492,10664.43508,11090.41457,10827.58543,0
2140,2018-09-04,TX,201809,10963,11004,10935,11002,68,0.62%,131455,11002,94136,11002,11003,11135,9660,10995.6,10902.5,10867.75,10977.87937,10892.12063,10989.4971,10782.5029,10886.80288,10627.19712,0
2141,2018-09-05,TX,201809,10973,11021,10948,10950,-52,-0.47%,151692,10949,92614,10949,10950,11135,9660,11005.2,10926.0,10869.45,11039.53079,10964.46921,11050.50596,10857.49404,10951.3185,10688.6815,0
2142,2018-09-06,TX,201809,10920,10950,10865,10901,-48,-0.44%,165409,10900,92668,10900,10901,11135,9660,10986.4,10944.6,10864.5,10986.92479,10913.07521,11124.004,10963.996,10863.22421,10610.77579,0
2143,2018-09-07,TX,201809,10864,10892,10803,10845,-55,-0.50%,178235,10845,90748,10843,10845,11135,9660,10962.0,10950.5,10858.7,10945.25833,10856.74167,11097.18389,10948.81611,10811.66639,10568.33361,0
2144,2018-09-10,TX,201809,10865,10880,10708,10734,-111,-1.02%,198790,10734,92162,10733,10734,11135,9660,10926.6,10956.2,10853.0,10897.18659,10792.81341,11084.79459,10959.20541,10781.48473,10542.51527,0
2145,2018-09-11,TX,201809,10758,10767,10682,10740,6,0.06%,171082,10741,87472,10741,10742,11135,9660,10886.4,10941.0,10851.85,10826.2618,10641.7382,11025.3139,10844.6861,10791.50945,10550.49055,0
2146,2018-09-12,TX,201809,10762,10772,10687,10726,-15,-0.14%,161851,10724,85673,10724,10726,11135,9660,10834.0,10919.6,10847.85,10825.90925,10654.09075,11110.26745,10893.73255,10889.80606,10644.19394,0
2147,2018-09-13,TX,201809,10740,10779,10709,10717,-7,-0.07%,140045,10718,84520,10717,10719,11135,9660,10789.2,10887.8,10847.3,10796.81638,10655.18362,11063.62729,10836.37271,10887.32482,10640.67518,0
2148,2018-09-14,TX,201809,10784,10887,10771,10881,163,1.52%,167546,10879,79258,10880,10881,11135,9660,10752.4,10857.2,10848.65,10763.94081,10670.05919,11015.29856,10786.70144,10963.73302,10720.26698,0
2149,2018-09-17,TX,201809,10857,10868,10810,10823,-56,-0.51%,130683,10824,59833,10823,10825,11135,9660,10759.6,10843.1,10859.6,10942.1902,10819.8098,10946.02519,10743.97481,10902.05893,10673.94107,0
2150,2018-09-18,TX,201809,10787,10818,10761,10781,-43,-0.40%,155686,10781,34008,10781,10782,11135,9660,10777.4,10831.9,10867.2,10887.03312,10758.96688,10830.31454,10637.68546,10992.01962,10779.98038,0
2151,2018-09-19,TX,201809,10836,10875,10819,10873,92,0.85%,70379,0,24029,10872,10873,11135,9660,10785.6,10809.8,10867.9,10842.28491,10719.71509,10818.4459,10661.5541,11059.40014,10848.59986,0
2152,2018-09-20,TX,201810,10910,10922,10824,10848,-26,-0.24%,147069,10847,80079,10846,10848,11113,10571,10815.0,10802.1,10873.35,10933.89992,10812.10008,10793.29257,10658.70743,11146.66951,10941.33049,0
2153,2018-09-21,TX,201810,10905,10976,10854,10974,127,1.17%,160951,10972,81399,10974,10975,11113,10571,10841.2,10796.8,10873.65,10884.323,10811.677,10778.09632,10655.90368,11125.5862,10920.4138,0
2154,2018-09-25,TX,201810,10960,10996,10935,10981,9,0.08%,98858,10978,84043,10979,10981,11113,10571,10859.8,10809.7,10882.95,11038.68199,10909.31801,10961.46123,10800.53877,11124.83067,10919.16933,0
2155,2018-09-26,TX,201810,10963,10991,10949,10972,-6,-0.05%,107637,10972,82730,10972,10974,11113,10571,10891.4,10834.4,10887.7,11057.49993,10904.50007,10913.69311,10732.30689,11040.03242,10829.96758,0
2156,2018-09-27,TX,201810,10955,11011,10936,10982,10,0.09%,136789,10980,86368,10980,10982,11113,10571,10929.6,10857.6,10888.6,11029.04945,10914.95055,10874.21609,10687.78391,11107.67185,10896.32815,0
2157,2018-09-28,TX,201810,11011,11039,10921,10955,-25,-0.23%,162520,10955,85423,10955,10956,11113,10571,10951.4,10883.2,10885.5,11033.84438,10930.15562,10961.59774,10784.40226,11051.91001,10848.08999,0
2158,2018-10-01,TX,201810,10968,11018,10966,11006,51,0.47%,89433,11006,88440,11005,11006,11113,10571,10972.8,10907.0,10882.1,10964.70361,10945.29639,10918.9676,10777.0324,10999.33763,10802.66237,0
2159,2018-10-02,TX,201810,11006,11011,10873,10879,-127,-1.15%,156457,10879,86852,10878,10879,11113,10571,10979.2,10919.5,10881.3,11022.5336,10989.4664,11050.10946,10897.89054,10942.25539,10747.74461,0
2160,2018-10-03,TX,201810,10880,10914,10845,10856,-23,-0.21%,136321,10854,84658,10854,10856,11113,10571,10958.8,10925.1,10878.5,10922.18055,10835.81945,11051.66888,10910.33112,10830.47202,10637.52798,0
2161,2018-10-04,TX,201810,10823,10830,10688,10694,-160,-1.47%,160072,10697,92693,10694,10695,11113,10571,10935.6,10932.6,10871.2,10914.35272,10797.64728,11029.7827,10914.2173,10832.28358,10647.71642,0
2162,2018-10-05,TX,201810,10658,10673,10431,10506,-191,-1.79%,256183,10510,95860,10505,10506,11113,10431,10878.0,10914.7,10858.4,10800.44623,10587.55377,11073.41231,10890.58769,10824.0405,10627.9595,0
2163,2018-10-08,TX,201810,10470,10530,10416,10461,-49,-0.47%,174770,10464,98022,10461,10463,11113,10407,10788.2,10880.5,10838.65,10678.50438,10333.49562,11108.11842,10801.88158,10840.85648,10593.14352,0
2164,2018-10-09,TX,201810,10491,10508,10447,10460,-4,-0.04%,153437,10461,98234,10459,10460,11113,10386,10679.2,10829.2,10819.45,10633.6307,10288.3693,11199.74561,10812.25439,11029.6632,10732.3368,0
2165,2018-10-11,TX,201810,10026,10080,9630,9642,-819,-7.83%,348653,9654,95760,9640,9642,11113,9630,10595.4,10777.1,10805.75,10616.21985,10303.78015,11093.82432,10664.17568,10990.35647,10655.64353,0
2166,2018-10-12,TX,201810,9736,10021,9683,9948,294,3.05%,251156,9958,85868,9947,9948,11113,9630,10352.6,10644.1,10750.85,10007.60175,9276.398249,11247.79981,10464.20019,11085.12781,10476.87219,0
2167,2018-10-15,TX,201810,9899,9927,9854,9860,-98,-0.98%,164909,9862,72036,9860,9862,11113,9630,10203.4,10540.7,10711.95,10295.61105,9600.388953,11118.09128,10269.90872,11223.9673,10522.0327,0
2168,2018-10-16,TX,201810,9885,9992,9868,9951,89,0.90%,197823,9949,47540,9950,9951,11113,9630,10074.2,10431.2,10669.1,10190.77509,9529.22491,10949.88508,10062.11492,11245.02845,10450.97155,0
2169,2018-10-17,TX,201810,10082,10114,9987,9993,44,0.44%,106223,0,32289,9993,9994,11113,9630,9972.2,10325.7,10622.6,10219.55346,9682.446542,10880.43225,10041.56775,11397.09294,10550.90706,0
2170,2018-10-18,TX,201811,9923,9986,9878,9884,-81,-0.81%,151011,9883,85021,9883,9885,11087,9616,9878.8,10237.1,10581.1,10119.07204,9866.927957,10845.39368,10074.60632,11422.69808,10539.30192,0
2171,2018-10-19,TX,201811,9753,9914,9747,9905,22,0.22%,179393,9901,86311,9903,9905,11087,9616,9927.2,10139.9,10536.25,9932.395868,9835.604132,9978.518484,9305.481516,11436.09599,10507.90401,0
2172,2018-10-22,TX,201811,9813,9972,9761,9935,34,0.34%,178167,9935,84096,9935,9937,11087,9616,9918.6,10061.0,10487.85,9952.751859,9857.248141,10234.06747,9661.932525,11458.75605,10505.24395,0
2173,2018-10-23,TX,201811,9825,9849,9723,9728,-207,-2.08%,186988,9729,88689,9727,9729,11087,9616,9933.6,10003.9,10442.2,9972.712597,9897.287403,10105.68128,9614.318723,11438.74493,10471.25507,0
2174,2018-10-24,TX,201811,9753,9791,9623,9715,-14,-0.14%,221429,9715,86603,9715,9717,11087,9590,9889.0,9930.6,10379.9,9816.469204,9639.530796,10155.21665,9746.78335,11497.41773,10514.58227,0
2175,2018-10-25,TX,201811,9423,9557,9414,9486,-229,-2.36%,205902,9486,90740,9486,9487,11087,9414,9833.4,9856.1,10316.6,9807.884014,9622.115986,10106.03137,9879.968633,11370.44994,10387.55006,0
2176,2018-10-26,TX,201811,9547,9573,9339,9424,-62,-0.65%,241595,9424,89424,9420,9424,11087,9339,9753.8,9840.5,10242.3,9646.986211,9325.013789,10031.12665,9736.873354,11355.01895,10356.98105,0
2177,2018-10-29,TX,201811,9527,9539,9428,9473,49,0.52%,162497,9472,85965,9472,9473,11087,9339,9657.6,9788.1,10164.4,9607.965866,9240.034134,10092.32883,9717.671171,11193.07358,10194.92642,0
2178,2018-10-30,TX,201811,9465,9564,9463,9524,52,0.55%,169621,9523,87712,9522,9524,11087,9326,9565.2,9749.4,10090.3,9602.348212,9343.651788,10142.37946,9727.620541,10992.03797,10019.96203,0
2179,2018-10-31,TX,201811,9595,9748,9590,9724,201,2.11%,166496,9725,87995,9725,9726,11087,9326,9524.4,9706.7,10016.2,9624.523828,9423.476172,9933.424463,9522.575537,10913.6053,10008.3947,0
2180,2018-11-01,TX,201811,9750,9827,9705,9787,62,0.64%,140555,9788,88528,9787,9788,11087,9326,9526.2,9679.8,9958.45,9827.943061,9620.056939,9897.506877,9532.493123,10870.56589,10049.43411,0
2181,2018-11-02,TX,201811,9868,9884,9791,9874,86,0.88%,153413,9872,89739,9874,9875,11087,9326,9586.4,9670.1,9905.0,9930.039295,9643.960705,9659.764467,9312.235533,9998.226613,9285.773387,0
2182,2018-11-05,TX,201811,9803,9824,9741,9817,-55,-0.56%,145973,9817,86752,9816,9818,11087,9326,9676.4,9667.0,9864.0,10027.7148,9720.285199,9593.776912,9254.223088,10254.81982,9641.180183,0
2183,2018-11-06,TX,201811,9849,9867,9746,9774,-43,-0.44%,122426,9774,89946,9773,9774,11087,9326,9745.2,9655.2,9829.55,9937.723486,9696.276514,9627.118656,9318.881344,10129.17252,9590.827476,0
2184,2018-11-07,TX,201811,9785,9890,9780,9848,74,0.76%,154891,9847,92197,9848,9849,11087,9326,9795.2,9659.8,9795.2,9823.539479,9724.460521,9680.884544,9367.115456,10177.91796,9724.082041,0
2185,2018-11-08,TX,201811,9980,10000,9906,9924,77,0.78%,115590,9922,94782,9922,9924,11087,9326,9820.0,9673.1,9764.6,9885.186019,9810.813981,9890.352307,9557.647693,10162.106,9823.893998,0
2186,2018-11-09,TX,201811,9897,9899,9754,9789,-133,-1.34%,138795,9791,93163,9788,9790,11087,9326,9847.4,9716.9,9778.7,9974.768494,9873.231506,9955.96476,9618.03524,10054.04973,9713.950272,0
2187,2018-11-12,TX,201811,9750,9864,9741,9812,21,0.21%,115102,9812,92130,9812,9813,11087,9326,9830.4,9753.4,9770.75,9842.188721,9735.811279,10012.41113,9735.588873,10070.60763,9739.392369,0
2188,2018-11-13,TX,201811,9600,9758,9528,9728,-84,-0.86%,170110,9726,89851,9727,9729,11087,9326,9829.4,9787.3,9768.35,9865.477472,9758.522528,9919.417821,9714.582179,10099.64182,9770.358184,0
2189,2018-11-14,TX,201811,9768,9798,9731,9769,43,0.44%,111585,9768,89518,9769,9770,11087,9326,9820.2,9807.7,9757.2,9792.944284,9663.055716,9833.094924,9714.905076,9887.361099,9568.638901,0
2190,2018-11-15,TX,201811,9790,9837,9708,9827,59,0.60%,155283,9827,83685,9827,9829,11087,9326,9804.4,9812.2,9746.0,9834.862281,9703.137719,9902.047757,9793.952243,9864.991333,9565.008667,0
2191,2018-11-16,TX,201811,9877,9903,9756,9783,-44,-0.45%,147344,9785,76936,9783,9785,11087,9326,9785.0,9816.2,9743.15,9861.681407,9792.318593,9977.512242,9870.487758,9633.868616,9338.131384,0
2192,2018-11-19,TX,201811,9802,9838,9778,9819,34,0.35%,111237,9818,66221,9817,9819,11087,9326,9783.8,9807.1,9737.05,9817.626002,9748.373998,9839.5657,9738.4343,9567.518457,9280.481543,0
2193,2018-11-20,TX,201811,9755,9808,9703,9732,-86,-0.88%,150456,9732,42369,9732,9733,11087,9326,9785.2,9807.3,9731.25,9854.857496,9783.142504,9862.608399,9761.391601,9610.624444,9335.375556,0
2194,2018-11-21,TX,201811,9661,9760,9624,9743,11,0.11%,75719,0,30094,9743,9744,11087,9326,9786.0,9803.1,9731.45,9766.594797,9697.405203,9782.769426,9673.230574,9661.622482,9386.377518,0
2195,2018-11-22,TX,201812,9766,9769,9700,9714,-14,-0.14%,91042,9714,85056,9714,9715,11065,9318,9780.8,9792.6,9732.85,9781.493636,9704.506364,9824.218113,9713.781887,9861.590434,9586.409566,0
2196,2018-11-23,TX,201812,9715,9733,9613,9620,-94,-0.97%,113555,9625,86286,9621,9622,11065,9318,9758.2,9771.6,9744.25,9751.901979,9676.098021,9865.720021,9788.279979,9912.58737,9661.41263,0
2197,2018-11-26,TX,201812,9668,9850,9656,9768,143,1.49%,147457,9769,87962,9768,9770,11065,9318,9725.6,9754.7,9754.05,9683.801567,9556.198433,9842.005169,9723.994831,9980.395712,9767.604288,0
2198,2018-11-27,TX,201812,9727,9755,9644,9741,-28,-0.29%,133623,9739,88109,9739,9741,11065,9318,9715.4,9750.3,9768.8,9818.807873,9717.192127,9875.139202,9762.860798,9901.63309,9732.36691,0
2199,2018-11-28,TX,201812,9780,9880,9732,9870,131,1.35%,147701,9868,90927,9869,9870,11065,9318,9717.2,9751.6,9779.65,9792.51854,9689.48146,9787.756973,9676.243027,9837.93221,9710.06779,0
2200,2018-11-29,TX,201812,9984,9989,9861,9877,9,0.09%,130827,9877,89383,9877,9878,11065,9318,9742.6,9761.7,9786.95,9950.903894,9789.096106,9809.169555,9676.830445,9913.47784,9782.52216,0
2201,2018-11-30,TX,201812,9900,9935,9847,9853,-24,-0.24%,121317,9854,89271,9853,9855,11065,9318,9775.2,9766.7,9791.45,9971.507989,9782.492011,9786.501103,9641.498897,9992.356035,9855.643965,0
2202,2018-12-03,TX,201812,10012,10156,9996,10122,268,2.72%,135162,10119,93241,10121,10123,11065,9318,9821.8,9773.7,9790.4,9909.154786,9796.845214,9696.977984,9543.022016,9856.231986,9721.768014,0
2203,2018-12-04,TX,201812,10080,10094,10033,10042,-77,-0.76%,105118,10040,88437,10041,10042,11065,9318,9892.6,9804.0,9805.65,10246.84326,9997.156738,9898.129167,9637.870833,9910.742734,9713.257266,0
2204,2018-12-05,TX,201812,9900,9946,9863,9878,-162,-1.61%,129691,9878,86856,9877,9878,11065,9318,9952.8,9835.0,9819.05,10150.76286,9933.237139,9886.3224,9595.6776,9838.966425,9617.033575,0
2205,2018-12-06,TX,201812,9813,9814,9626,9674,-204,-2.07%,164887,9672,88792,9672,9674,11065,9318,9954.4,9848.5,9820.55,9985.585501,9770.414499,10012.38978,9727.610218,9880.548857,9657.451143,0
2206,2018-12-07,TX,201812,9735,9763,9689,9746,74,0.77%,105451,9746,87028,9745,9746,11065,9318,9913.8,9844.5,9808.05,9830.374422,9517.625578,10023.61122,9730.388779,9940.250375,9713.749625,0
2207,2018-12-10,TX,201812,9565,9680,9560,9626,-120,-1.23%,116350,9626,84952,9625,9627,11065,9318,9892.4,9857.1,9805.9,9915.961878,9576.038122,9984.401256,9721.598744,9896.997325,9669.002675,0
2208,2018-12-11,TX,201812,9654,9698,9625,9687,61,0.63%,114010,9687,84020,9687,9688,11065,9318,9793.2,9842.9,9796.6,9776.655103,9475.344897,10269.00847,9974.991531,9939.520704,9698.479296,0
2209,2018-12-12,TX,201812,9759,9827,9725,9818,131,1.35%,132304,9814,81745,9817,9818,11065,9318,9722.2,9837.5,9794.55,9773.783409,9600.216591,10193.57325,9890.42675,9854.009621,9609.990379,0
2210,2018-12-13,TX,201812,9831,9872,9790,9856,42,0.43%,109467,9852,79177,9855,9856,11065,9318,9710.2,9832.3,9797.0,9884.092057,9751.907943,10029.26074,9726.739265,9864.963929,9621.036071,0
2211,2018-12-14,TX,201812,9805,9809,9676,9730,-122,-1.24%,145379,9729,69472,9730,9731,11065,9318,9746.6,9830.2,9798.45,9939.860837,9772.139163,9824.770554,9523.229446,9836.483254,9591.516746,0
