,Unnamed: 0,Date,type,Month,Open,High,Low,Close,Price change,Price change Ratio,Volume,Final Price,# of OC,Final BBP,Final BSP,Hitorical HP,Historical LP,MA5,MA10,MA20,BBAND5UP,BBAND5LOW,BBAND10UP,BBAND10LOW,BBAND20UP,BBAND20LOW
87,87,2010-05-14,TX,201005,0.0877178213654348,0.08940146476976177,0.09209302325581395,0.094536577152959,-3,-0.04%,0.20000735781031564,7756,45154,7756,7760,8162,7351,7611.0,7709.1,7855.5,7847.581753274001,7674.418246725999,7740.8736853228465,7417.1263146771535,8124.722933084811,7725.277066915189
88,88,2010-05-17,TX,201005,0.08502399191851166,0.08233016247158852,0.07966173361522198,0.08123579425877599,-154,-1.99%,0.32206607313663455,7602,40344,7602,7603,8162,7351,7662.6,7686.2,7838.4,7843.0532359393665,7676.9467640606335,7636.548727232925,7367.451272767075,8150.392151607076,7765.607848392924
89,89,2010-05-18,TX,201005,0.07913124000336728,0.0787945113225019,0.08143763213530655,0.08266689115245392,17,0.22%,0.22244867927304834,7616,30843,7618,7620,8162,7351,7655.6,7653.3,7827.4,7688.32635750453,7515.67364249547,7745.338405009488,7528.661594990512,8347.184688166535,7948.815311833465
90,90,2010-05-19,TX,201005,0.07138648034346326,0.07433285630103544,0.07230443974630021,0.07904705783315094,-40,-0.53%,0.1934834326637726,0,22209,7575,7576,8162,7351,7665.8,7627.2,7814.55,7696.983075086841,7541.016924913159,7645.681143142979,7490.318856857021,8333.869682640652,7926.130317359349
91,91,2010-05-20,TX,201006,0.07062884081151612,0.06818755787524203,0.06283298097251586,0.06061116255577069,-126,-1.68%,0.31493144973389253,7364,52890,7356,7360,8228,6400,7663.6,7619.1,7794.35,7656.295952575457,7495.704047424543,7665.371487162105,7508.628512837895,8241.473793736639,7828.526206263361
92,92,2010-05-21,TX,201006,0.041585992086876,0.04571091842747706,0.04219873150105708,0.04815220136375116,-155,-2.10%,0.2954749466558752,7206,54950,7204,7209,8228,6400,7582.8,7596.9,7765.95,7486.700269853227,7227.299730146773,7872.166946526384,7649.833053473616,8267.800239101296,7818.199760898704
93,93,2010-05-24,TX,201006,0.046636922299856894,0.05177203468305413,0.050824524312896406,0.05362404242781379,68,0.94%,0.24353125843082432,7274,54740,7272,7275,8228,6400,7472.6,7567.6,7728.5,7371.306623401511,7046.693376598489,7920.142561488194,7599.857438511806,8239.595590543808,7738.404409456191
94,94,2010-05-25,TX,201006,0.043606364172068354,0.040828352554928865,0.033234672304439744,0.03493560063978449,-222,-3.05%,0.3625634611139725,7052,56762,7053,7054,8228,6400,7407.0,7531.3,7684.8,7437.032512094981,7110.967487905019,7782.184377791194,7421.815622208805,8180.835866120139,7681.164133879861
95,95,2010-05-26,TX,201006,0.038050340937789376,0.03788197659735668,0.03653276955602537,0.040828352554928865,70,0.99%,0.3109533269565644,7123,55816,7122,7125,8228,6400,7293.6,7479.7,7630.9,7225.020923590183,6878.979076409817,7848.438466696411,7389.561533303589,8143.864340144704,7616.135659855296
96,96,2010-05-27,TX,201006,0.03645087970367876,0.044616550214664534,0.0374630021141649,0.04756292617223672,79,1.11%,0.3243935937998185,7200,53925,7202,7203,8228,6400,7202.8,7433.2,7585.25,7229.846928560808,7014.153071439192,7825.245581706075,7326.754418293925,7925.932310256689,7388.067689743311
97,97,2010-05-28,TX,201006,0.05210876336391952,0.052529674215001265,0.051416490486257925,0.05412913544911188,80,1.11%,0.30915066342923014,7277,52872,7280,7281,8228,6400,7171.8,7377.3,7543.2,7278.906176605004,7125.093823394996,7588.513736093563,7125.486263906437,7838.660663174074,7319.339336825926
98,98,2010-05-31,TX,201006,0.053203131576732045,0.052950585066083,0.054291754756871036,0.057917333108847543,48,0.66%,0.195121771760724,7325,53281,7325,7327,8228,6400,7186.0,7329.3,7507.75,7368.190702457799,7191.809297542201,7402.895358376625,7015.104641623375,7746.323121091721,7257.676878908279
99,99,2010-06-01,TX,201006,0.051603670342621435,0.05194039902348683,0.05133192389006343,0.05109857732132334,-81,-1.11%,0.318411694013195,7243,54879,7243,7245,8228,6400,7196.2,7301.6,7477.45,7424.944784756384,7225.055215243616,7445.445151579157,7102.554848420843,7863.910880082908,7410.089119917092
100,100,2010-06-02,TX,201006,0.0440272750231501,0.048657294385049246,0.04126849894291755,0.04234363161882313,-103,-1.42%,0.35503151595418536,7140,59459,7140,7141,8228,6400,7234.6,7264.1,7445.65,7313.373193670178,7174.626806329822,7187.072906239557,6916.927093760443,7780.367435121301,7355.632564878699
101,101,2010-06-03,TX,201006,0.04907820523613099,0.05362404242781379,0.05403805496828753,0.05901170132166007,198,2.77%,0.26762563461113975,7338,60126,7337,7338,8228,6400,7238.2,7220.5,7419.8,7203.669144803429,7076.330855196571,7212.308637460655,7031.691362539345,7803.49332553222,7370.50667446778
102,102,2010-06-04,TX,201006,0.056233689704520584,0.054213317619328225,0.058520084566596194,0.05758060442798215,-17,-0.23%,0.15007970961175288,7318,59158,7319,7321,8228,6400,7265.4,7218.6,7407.75,7409.019997183892,7266.980002816108,7289.575338994491,7114.424661005509,7974.989456515969,7547.010543484031
103,103,2010-06-07,TX,201006,0.036198333193029716,0.03569324017173163,0.03568710359408034,0.03872379829952016,-221,-3.02%,0.3120717141245432,7097,60432,7097,7098,8228,6400,7273.6,7229.8,7398.7,7395.513354507766,7246.486645492234,7372.64642464769,7187.35357535231,7973.639205203539,7546.360794796461
104,104,2010-06-08,TX,201006,0.03594578668238067,0.03661924404411146,0.03906976744186046,0.0414176277464433,32,0.45%,0.20886370882691976,7128,60261,7129,7131,8228,6400,7228.0,7212.1,7371.7,7192.82275303914,7001.17724696086,7424.188154534702,7225.811845465298,7817.927094177641,7386.072905822359
105,105,2010-06-09,TX,201006,0.03451468978870275,0.03661924404411146,0.0318816067653277,0.03375705025675562,-90,-1.26%,0.30342873960709293,7037,62924,7038,7039,8228,6400,7205.0,7219.8,7349.75,7231.771591405407,7026.228408594593,7332.917714770455,7155.082285229545,7836.166266947701,7401.833733052299
106,106,2010-06-10,TX,201006,0.03350450374610658,0.03872379829952016,0.035940803382663845,0.04427982153379914,126,1.79%,0.26396389767738454,7161,59429,7161,7162,8228,6400,7184.6,7211.4,7322.3,7159.97803080883,6916.02196919117,7240.917986503893,7039.082013496107,7796.119762856496,7355.880237143504
107,107,2010-06-11,TX,201006,0.054381681959760925,0.051603670342621435,0.0533615221987315,0.055223503661924404,132,1.84%,0.20371324160596474,7292,54735,7293,7294,8228,6400,7149.6,7207.5,7292.4,7258.082280157767,7067.917719842233,7439.954156364515,7236.045843635485,7555.00161615502,7158.99838384498
108,108,2010-06-14,TX,201006,0.05774896876841485,0.058169879619496594,0.06114164904862579,0.06271571681117939,90,1.23%,0.1841046771147573,7386,44922,7382,7385,8228,6400,7144.0,7208.8,7269.05,7378.125789276811,7207.874210723189,7423.948336557712,7218.051663442287,7375.514106009071,7042.485893990929
109,109,2010-06-15,TX,201006,0.05960097651317451,0.06684064315178045,0.06350951374207188,0.0691977439178382,73,0.99%,0.22610060579304933,7457,31541,7458,7459,8228,6400,7201.0,7214.5,7258.05,7504.001639333248,7259.998360666752,7207.52352690717,6986.47647309283,7424.668667943936,7123.331332056064
110,110,2010-06-17,TX,201006,0.07138648034346326,0.07012374779021803,0.07323467230443975,0.07424867413081909,62,0.83%,0.13628381526990901,0,20470,7519,7520,8228,6400,7267.0,7236.0,7250.05,7610.0112578584785,7307.9887421415215,7261.831472174331,6996.168527825669,7186.691675689332,6917.3083243106685
111,111,2010-06-18,TX,201007,0.05842242613014564,0.05749642225776581,0.05784355179704017,0.060190251704688946,3,0.04%,0.232141368062198,7349,46265,7350,7351,7451,6866,7363.2,7273.9,7247.2,7644.549034245589,7393.450965754411,7190.6272911375945,6885.3727088624055,7250.211777930111,6993.788222069889
112,112,2010-06-21,TX,201007,0.0648202710665881,0.06911356174762186,0.06723044397463002,0.07458540281168448,174,2.37%,0.2780982512937483,7521,47482,7523,7524,7525,6866,7401.0,7275.3,7246.95,7431.641697621284,7272.358302378716,7316.271686883129,7009.728313116871,7330.002138654008,7073.997861345992
113,113,2010-06-22,TX,201007,0.06818755787524203,0.06751410051351124,0.07230443974630021,0.07096556949238152,-41,-0.55%,0.14676133715939468,7481,44862,7480,7482,7525,6866,7447.0,7295.5,7262.65,7592.791116913258,7453.208883086742,7463.325717377031,7122.674282622969,7420.983075225362,7139.016924774638
114,114,2010-06-23,TX,201007,0.06397844936442461,0.0651569997474535,0.06553911205073996,0.06734573617307854,-44,-0.59%,0.2379663012287543,7433,46829,7435,7437,7525,6866,7466.6,7333.8,7272.95,7542.124391345107,7417.875608654893,7546.340378483195,7217.659621516805,7473.747260478975,7176.252739521025
115,115,2010-06-24,TX,201007,0.06406263153464097,0.06330499200269384,0.06638477801268498,0.06650391447091505,-6,-0.08%,0.16651215265003802,7428,46753,7427,7429,7525,6866,7462.2,7364.6,7292.2,7500.275271631183,7373.724728368817,7610.4260215418735,7307.5739784581265,7387.735381865426,7100.2646181345735
116,116,2010-06-25,TX,201007,0.05648623621516963,0.05732805791733311,0.058266384778012686,0.0578331509386312,-104,-1.40%,0.2462953425060702,7322,46679,7322,7324,7525,6866,7443.8,7403.5,7307.45,7484.164324538999,7369.835675461001,7624.542645409332,7413.457354590668,7281.0228616217955,6998.9771383782045
117,117,2010-06-28,TX,201007,0.05589696102365519,0.05648623621516963,0.060295983086680764,0.061032073406852426,40,0.55%,0.13635494076962695,7363,47190,7362,7366,7525,6866,7438.2,7419.6,7313.55,7390.493307933957,7257.506692066043,7427.683815971448,7276.316184028552,7476.953040628839,7199.0469593711605
118,118,2010-06-29,TX,201007,0.06086370906641973,0.06305244549204478,0.053953488372093024,0.05177203468305413,-111,-1.51%,0.33158462708164715,7254,49538,7251,7252,7525,6866,7406.0,7426.5,7317.65,7417.745851863614,7306.254148136386,7589.403689656524,7456.596310343476,7460.112283785437,7181.887716214563
119,119,2010-06-30,TX,201007,0.03838706961865477,0.039060526980385556,0.04050739957716702,0.04343799983163566,-101,-1.39%,0.21358742304956713,7153,50267,7153,7154,7525,6866,7360.4,7413.5,7314.0,7320.38303883274,7183.61696116726,7564.186994244955,7395.813005755045,7236.827393596533,6957.1726064034665
120,120,2010-07-01,TX,201007,0.038134523108005726,0.03729270140584224,0.03788583509513742,0.039060526980385556,-52,-0.73%,0.27343339955362617,7100,51565,7103,7104,7525,6866,7303.6,7382.9,7309.45,7247.230780533751,7058.769219466249,7549.827700499479,7324.172299500521,7272.46444681523,6985.53555318477
121,121,2010-07-02,TX,201007,0.039144709150601906,0.04310127115077027,0.04253699788583509,0.04444818587423184,65,0.92%,0.254254040664165,7161,51883,7165,7166,7525,6866,7238.4,7341.1,7307.5,7199.955747685519,7002.044252314481,7557.680105601426,7296.319894398573,7183.997089012076,6892.002910987924
122,122,2010-07-05,TX,201007,0.04335381766141931,0.052277127704352215,0.04693446088794926,0.0578331509386312,163,2.28%,0.26126848649841805,7322,50430,7321,7325,7525,6866,7206.6,7322.4,7298.85,7256.613536117759,7073.386463882241,7464.7722984113,7183.2277015887,7312.027270994271,7013.972729005729
123,123,2010-07-06,TX,201007,0.04983584476807812,0.06347335634312652,0.05353065539112051,0.06894519740718916,134,1.83%,0.30118460746081965,7455,50066,7453,7456,7525,6866,7199.0,7302.5,7299.0,7403.132799773545,7244.867200226455,7486.084850001924,7237.915149998076,7442.050997983912,7143.949002016088
124,124,2010-07-07,TX,201007,0.06448354238572271,0.06322080983247748,0.06706131078224102,0.06818755787524203,-8,-0.11%,0.190635960071616,7448,48696,7447,7448,7525,6866,7239.8,7300.1,7316.95,7587.321589999512,7324.678410000488,7372.817589778972,7131.182410221028,7527.211044690133,7236.788955309867
125,125,2010-07-08,TX,201007,0.07559558885428067,0.07298594157757388,0.07501057082452431,0.07534304234363162,84,1.13%,0.23284771785250044,7535,50733,7532,7536,7571,6866,7298.6,7301.1,7332.85,7591.455667940029,7302.544332059971,7274.98233478664,7031.01766521336,7600.112818340503,7317.887181659496
126,126,2010-07-09,TX,201007,0.07323848808822292,0.0739119454499537,0.07687103594080338,0.07820523613098745,31,0.41%,0.16913643832928654,7566,49783,7562,7566,7582,6866,7384.8,7311.6,7357.55,7660.5416663965425,7403.4583336034575,7237.0729216266045,6964.927078373396,7649.149711870599,7388.850288129401
127,127,2010-07-12,TX,201007,0.07744759659904032,0.07997306170553077,0.0773784355179704,0.07542722451384797,-33,-0.44%,0.23571235866872686,7531,49640,7530,7532,7654,6866,7465.0,7335.8,7377.7,7649.637312247585,7482.362687752415,7321.162607560197,7008.837392439803,7481.664991420198,7222.335008579802
128,128,2010-07-13,TX,201007,0.07736341442882398,0.07567977102449701,0.07644820295983086,0.07770014310968937,29,0.39%,0.22351801437225616,7558,50381,7557,7558,7654,6866,7506.8,7352.9,7389.7,7579.867472728962,7486.132527271038,7491.07629993509,7156.92370006491,7655.348819412944,7390.651180587056
129,129,2010-07-14,TX,201007,0.08334034851418469,0.08409798804613183,0.08727272727272728,0.08973819345062715,145,1.92%,0.1986804993500601,7700,50276,7700,7703,7703,6866,7527.6,7383.7,7398.6,7602.589200509049,7517.410799490951,7629.887348590977,7282.112651409023,7617.419576480209,7342.580423519791
130,130,2010-07-15,TX,201007,0.08477144540786262,0.08620254230154054,0.08921775898520085,0.09007492213149255,7,0.09%,0.1828293233267113,7707,49788,7707,7708,7728,6866,7578.8,7438.7,7410.8,7766.609433262685,7639.390566737315,7626.122332499329,7267.877667500671,7589.269038218543,7284.730961781457
131,131,2010-07-16,TX,201007,0.08679181749305497,0.085108174088728,0.08642706131078225,0.08687599966327132,-38,-0.49%,0.2565913717411032,7670,47481,7669,7672,7728,6866,7613.8,7499.3,7420.2,7782.300464806002,7631.699535193998,7687.585378490397,7376.414621509603,7591.008719280409,7262.991280719591
132,132,2010-07-19,TX,201007,0.07837360047142015,0.08157252293964139,0.0827061310782241,0.08603417796110784,-11,-0.14%,0.18677801486277684,7657,42647,7657,7658,7728,6866,7634.4,7549.7,7436.05,7742.472716024386,7595.527283975614,7681.63221869358,7450.36778130642,7495.785178347843,7152.214821652157
133,133,2010-07-20,TX,201007,0.08224598030137217,0.0877178213654348,0.08642706131078225,0.09024328647192524,52,0.68%,0.24195178181639812,7711,29552,7709,7710,7746,6866,7659.6,7583.2,7442.85,7712.177438825126,7605.822561174874,7624.373738021381,7441.626261978618,7539.682940936939,7184.317059063061
134,134,2010-07-21,TX,201007,0.09159020119538681,0.08872800740803098,0.09048625792811839,0.08839127872716558,-24,-0.31%,0.12287788487479459,0,20518,7687,7688,7758,6866,7689.4,7608.5,7454.3,7730.067510531622,7687.932489468378,7647.599372143869,7472.400627856131,7438.849966550706,7065.150033449294
135,135,2010-07-22,TX,201008,0.07702668574795858,0.07660577489687684,0.07805496828752642,0.07795268962033841,-36,-0.47%,0.22081034017609694,7561,41414,7561,7563,7628,6950,7686.2,7632.5,7466.8,7706.943921379709,7667.056078620291,7774.453831247876,7631.546168752124,7346.517854473431,6959.482145526569
136,136,2010-07-23,TX,201008,0.08224598030137217,0.08409798804613183,0.08642706131078225,0.08780200353565115,119,1.57%,0.2017462536482476,7678,41326,7678,7679,7703,6950,7657.4,7635.6,7473.6,7613.174096902685,7512.825903097315,7774.594674346431,7639.405325653569,7295.387345267124,6906.612654732876
137,137,2010-07-26,TX,201008,0.08797036787608385,0.08620254230154054,0.09040169133192388,0.09024328647192524,31,0.40%,0.14762220096632575,7708,42090,7708,7710,7728,6950,7659.6,7647.0,7491.4,7730.870816781334,7629.129183218666,7733.434462828521,7604.565537171479,7361.164828651826,6968.835171348174
138,138,2010-07-27,TX,201008,0.08923310042932907,0.08662345315262228,0.08701902748414377,0.08586581362067514,-51,-0.66%,0.20285973560934933,7659,46289,7657,7661,7733,6950,7669.6,7664.6,7508.75,7763.551260297082,7654.448739702918,7713.100277263615,7604.899722736385,7523.273398877021,7124.726601122979
139,139,2010-07-28,TX,201008,0.0849398097482953,0.08653927098240592,0.08642706131078225,0.09142183685495411,64,0.84%,0.1946950187624163,7720,49247,7722,7723,7733,6950,7659.2,7674.3,7529.0,7707.881823866682,7606.118176133318,7750.76613460688,7667.23386539312,7648.620611565844,7263.379388434156
140,140,2010-07-29,TX,201008,0.08839127872716558,0.08645508881218958,0.08921775898520085,0.09007492213149255,-13,-0.17%,0.1932872243886886,7708,48329,7708,7710,7733,6950,7666.4,7676.3,7557.5,7779.538836210166,7666.461163789834,7730.5340096935715,7643.4659903064285,7623.361702191831,7270.638297808169
141,141,2010-07-30,TX,201008,0.0854449027695934,0.08376125936526643,0.08668076109936575,0.08797036787608385,-26,-0.34%,0.20139062614965786,7680,49294,7681,7682,7733,6950,7695.2,7676.3,7587.8,7730.633873994756,7683.366126005244,7606.5340096935715,7519.4659903064285,7676.5104148495875,7387.4895851504125
142,142,2010-08-02,TX,201008,0.09074837949322334,0.09882986783399277,0.09581395348837209,0.1037966158767573,190,2.47%,0.2124494150540799,7866,49805,7868,7870,7878,6950,7695.6,7677.6,7613.65,7705.38888624967,7658.61111375033,7723.490688658609,7636.509311341391,7674.262308769026,7457.737691230974
143,143,2010-08-03,TX,201008,0.10447007323848809,0.10202879030221398,0.10613107822410148,0.10750063136627662,48,0.61%,0.13888112231133348,7912,49867,7913,7914,7916,6950,7727.8,7698.7,7640.95,7944.547702848578,7795.452297151422,7780.508111428006,7637.491888571994,7633.331189069003,7432.668810930997
144,144,2010-08-04,TX,201008,0.10236551898307938,0.10303897634481017,0.1064693446088795,0.10724808485562758,-1,-0.01%,0.19017732322860717,7913,49243,7911,7912,7928,6950,7779.2,7719.2,7663.85,8008.058279805661,7819.941720194339,7753.529580958378,7560.470419041622,7667.5147780539955,7452.485221946004
145,145,2010-08-05,TX,201008,0.10859499957908915,0.10573280579173332,0.106723044397463,0.10741644919606028,0,0.00%,0.21448017070119932,7911,51427,7910,7913,7960,6950,7816.8,7741.6,7687.05,8012.369423397788,7809.630576602212,7834.315946746187,7611.684053253813,7811.278102587735,7594.721897412265
146,146,2010-08-06,TX,201008,0.10270224766394477,0.10337570502567556,0.10714587737843552,0.10876336391952185,18,0.23%,0.15705000858411203,7928,51589,7929,7930,7960,6950,7858.0,7776.6,7706.1,8002.543285622094,7823.456714377906,7811.47124006156,7602.52875993844,7819.747017698917,7594.252982301083
147,147,2010-08-09,TX,201008,0.10447007323848809,0.10918427477060359,0.10976744186046512,0.11364592979207004,59,0.74%,0.17219238221371985,7986,51536,7987,7988,8001,6950,7907.4,7801.5,7724.25,7948.764614845729,7909.235385154271,7790.0909339399,7573.9090660601,7786.835849808112,7551.164150191887
148,148,2010-08-10,TX,201008,0.11179392204731038,0.10893172825995454,0.11162790697674418,0.10935263911103628,-50,-0.63%,0.16888627277855445,7936,50867,7935,7937,8001,6950,7930.8,7829.3,7746.95,8015.819437884872,7958.180562115128,7986.173189678169,7753.826810321831,7781.446100387068,7536.553899612932
149,149,2010-08-11,TX,201008,0.10236551898307938,0.10320734068524287,0.10317124735729387,0.10261806549372843,-80,-1.01%,0.27699212714296223,7856,49351,7854,7856,8001,6950,7935.2,7857.2,7765.75,7963.570999256465,7908.429000743535,8018.343471285941,7809.656528714059,7830.157284139254,7587.842715860746
150,150,2010-08-12,TX,201008,0.09327384459971379,0.09428403064230996,0.09733615221987316,0.09790386396161294,-56,-0.71%,0.20505726829029014,7801,49956,7800,7802,8001,6950,7924.2,7870.5,7773.4,7898.149258593717,7813.850741406283,8005.392001779812,7816.607998220188,7808.782346832371,7565.217653167629
151,151,2010-08-13,TX,201008,0.096472767067935,0.10278642983416113,0.10063424947145877,0.10724808485562758,110,1.41%,0.2302038113457435,7913,48713,7911,7913,8001,6950,7901.6,7879.8,7778.05,7865.771118281507,7734.228881718493,7994.530117134713,7831.469882865287,7683.930754979864,7442.069245020136
152,152,2010-08-16,TX,201008,0.09874568566377641,0.10548025928108426,0.10291754756871035,0.11019446081319977,33,0.42%,0.20535403330635468,7946,40170,7945,7947,8001,6950,7898.0,7902.7,7790.15,7975.6560128681,7846.3439871319,7977.037589448264,7880.962410551736,7801.519658903406,7558.480341096594
153,153,2010-08-17,TX,201008,0.10649044532368045,0.10615371664281505,0.11095137420718816,0.10977354996211802,-5,-0.06%,0.159132268903441,7939,30115,7940,7941,8001,6950,7889.8,7910.3,7804.5,8000.678697863062,7891.321302136938,8035.274320295577,7938.725679704423,7831.12923482934,7586.87076517066
