,Date,type,Month,Open,High,Low,Close,Price change,Price change Ratio,Volume,Final Price,# of OC,Final BBP,Final BSP,Hitorical HP,Historical LP,MA5,MA10,MA20,BBAND5UP,BBAND5LOW,BBAND10UP,BBAND10LOW,BBAND20UP,BBAND20LOW
2939,2021-12-10,TX,202112,17808,17874,17765,17818,-92,-0.51%,73341.0,17818,69691,17817,17818,17988,13184,17791.2,17622.4,17670.95,17994.480297076614,17827.519702923386,17917.177378624583,17492.822621375417,18031.5104880175,17688.4895119825
2940,2021-12-13,TX,202112,17912,17944,17743,17752,-66,-0.37%,102639.0,17753,46975,17754,17755,17988,13184,17813.6,17670.0,17684.5,17889.82645752089,17746.17354247911,17902.766358913304,17509.233641086696,18022.88731774043,17679.11268225957
2941,2021-12-14,TX,202112,17683,17711,17565,17605,-148,-0.83%,109694.0,17602,27179,17601,17605,17988,13184,17825.4,17714.4,17688.9,17805.570887616315,17698.429112383685,17848.928316863872,17537.071683136128,18008.43169662217,17663.56830337783
2942,2021-12-15,TX,202112,17588,17666,17536,17630,28,0.16%,53677.0,0,12813,17629,17630,17988,13184,17787.4,17742.2,17684.1,17709.67205930906,17500.32794069094,17893.63954582215,17696.36045417785,17832.36173164802,17485.63826835198
2943,2021-12-16,TX,202201,17765,17809,17671,17804,206,1.17%,84101.0,17804,75137,17804,17808,17929,16656,17743.2,17746.6,17679.5,17744.66717054153,17515.33282945847,17943.354967381296,17758.645032618704,17852.515561261807,17505.484438738193
2944,2021-12-17,TX,202201,17716,17798,17703,17786,-18,-0.10%,78566.0,17785,75660,17784,17787,17929,16656,17721.8,17756.5,17676.7,17892.309455892333,17715.690544107667,18003.67065339146,17818.32934660854,17847.014063749153,17504.985936250847
2945,2021-12-20,TX,202201,17720,17748,17564,17580,-205,-1.15%,103831.0,17582,77202,17580,17581,17929,16656,17715.4,17764.5,17673.45,17868.042915599093,17703.957084400907,17909.410338583773,17726.589661416227,17510.266299359082,17173.733700640918
2946,2021-12-21,TX,202201,17660,17829,17624,17796,214,1.22%,87917.0,17796,79325,17796,17798,17929,16656,17681.0,17753.2,17660.65,17674.585411137235,17485.414588862765,17857.455962372926,17646.544037627074,17473.121856518148,17142.878143481852
2947,2021-12-22,TX,202201,17847,17852,17783,17833,37,0.21%,54102.0,17832,76180,17831,17833,17929,16656,17719.2,17753.3,17667.5,17890.74682052713,17701.25317947287,17710.49601888223,17499.50398111777,17494.732376123397,17159.267623876603
2948,2021-12-23,TX,202201,17935,17983,17903,17954,122,0.68%,66061.0,17951,77619,17952,17954,17983,16656,17759.8,17751.5,17675.2,17924.254369758386,17741.745630241614,17733.956000307822,17526.043999692178,17757.57435705839,17414.42564294161
2949,2021-12-24,TX,202201,18014,18035,17946,17958,7,0.04%,50035.0,17957,78375,17957,17959,18035,16656,17789.8,17755.8,17689.1,18074.745020601265,17833.254979398735,17915.107875508445,17692.892124491555,17887.019202283715,17522.980797716285
2950,2021-12-27,TX,202201,17982,18099,17967,18068,111,0.62%,58096.0,18070,82254,18068,18071,18099,16656,17824.2,17769.8,17719.9,18096.026664090678,17819.973335909326,17911.899007144617,17660.100992855383,17878.550833089845,17533.449166910155
2951,2021-12-28,TX,202201,18115,18209,18105,18207,137,0.76%,60973.0,18206,83894,18206,18208,18209,16656,17921.8,17801.4,17757.9,18165.398973300544,17970.601026699456,17733.989090522675,17426.010909477325,17853.951514438355,17532.048485561645
2952,2021-12-29,TX,202201,18195,18289,18188,18276,70,0.38%,57011.0,18274,84978,18275,18276,18289,16656,18004.0,17861.6,17801.9,18332.826865175924,18081.17313482408,17976.78285316921,17615.21714683079,17952.385482176724,17637.614517823276
2953,2021-12-30,TX,202201,18242,18265,18177,18212,-62,-0.34%,56933.0,18209,82321,18211,18212,18291,16656,18092.6,17926.2,17836.4,18406.119329847643,18145.88067015236,18033.79382460624,17632.206175393763,18031.24383484602,17670.75616515398
2954,2022-01-03,TX,202201,18288,18389,18203,18273,64,0.35%,96972.0,18272,82046,18273,18274,18389,16656,18144.2,17967.0,17861.75,18327.229162975356,18096.770837024647,18166.904673504363,17741.095326495637,18106.02740192086,17715.97259807914
2955,2022-01-04,TX,202201,18361,18522,18359,18516,244,1.34%,90796.0,18514,84180,18514,18516,18522,16656,18207.2,18015.7,17890.1,18348.44905566009,18197.550944339902,18179.45927390832,17736.54072609168,18028.891891736028,17607.108108263972
2956,2022-01-05,TX,202201,18480,18546,18438,18480,-34,-0.18%,82044.0,18480,83973,18476,18480,18577,16656,18296.8,18109.3,17931.25,18629.40440908536,18402.59559091464,18283.243606176817,17852.756393823183,17997.81942051026,17506.18057948974
2957,2022-01-06,TX,202201,18345,18419,18238,18335,-145,-0.78%,119801.0,18337,80441,18335,18339,18577,16656,18351.4,18177.7,17965.5,18602.388888384525,18357.611111615475,18420.48866480448,17993.51133519552,17875.891583479442,17334.108416520558
2958,2022-01-07,TX,202201,18459,18478,18115,18143,-194,-1.06%,137788.0,18146,77829,18142,18144,18577,16656,18363.2,18227.9,17989.7,18452.28836259408,18217.71163740592,18459.4390634516,18092.5609365484,17911.0117613197,17348.9882386803
2959,2022-01-10,TX,202201,18075,18264,18022,18258,112,0.62%,96625.0,18260,77007,18260,18261,18577,16656,18349.4,18246.8,18001.3,18279.716641269453,18006.283358730547,18374.82309418507,18049.17690581493,18086.309068221337,17521.690931778663
2960,2022-01-11,TX,202201,18200,18295,18102,18280,20,0.11%,119585.0,18279,75284,18279,18280,18577,16656,18346.4,18276.8,18023.3,18396.51295968248,18119.487040317523,18404.46619337305,18141.53380662695,18070.304783638967,17501.695216361033
2961,2022-01-12,TX,202201,18403,18411,18271,18375,96,0.53%,90837.0,18376,72097,18374,18377,18577,16656,18299.2,18298.0,18049.7,18389.94071129477,18170.05928870523,18627.692434837816,18404.307565162184,17862.39477686388,17297.60522313612
2962,2022-01-13,TX,202201,18433,18485,18364,18425,49,0.27%,95326.0,18425,71396,18425,18427,18577,16656,18278.2,18314.8,18088.2,18454.103476535485,18295.896523464515,18589.351543198987,18370.648456801013,18067.41786971384,17524.58213028616
2963,2022-01-14,TX,202201,18549,18560,18220,18357,-68,-0.37%,158202.0,18360,64954,18357,18358,18650,16656,18296.2,18329.7,18127.95,18522.97019955068,18327.02980044932,18448.13536140394,18221.86463859606,18092.349084247468,17573.650915752532
2964,2022-01-17,TX,202201,18417,18537,18387,18509,149,0.81%,117616.0,18508,50573,18508,18511,18650,16656,18339.0,18344.2,18155.6,18418.73815675901,18295.26184324099,18249.200564970248,18036.799435029752,18206.731952867063,17701.268047132937
2965,2022-01-18,TX,202201,18531,18583,18347,18349,-159,-0.86%,129157.0,18350,26909,18349,18350,18650,16656,18389.2,18367.8,18191.75,18584.890447356694,18433.109552643306,18371.71262023188,18144.28737976812,18206.959811013745,17709.040188986255
2966,2022-01-19,TX,202201,18261,18345,18210,18218,-132,-0.72%,72718.0,0,15045,18217,18218,18650,16656,18403.0,18351.1,18230.2,18408.22161767463,18289.77838232537,18382.424069436827,18177.575930563173,18275.42965072525,17860.57034927475
2967,2022-01-20,TX,202202,18203,18270,18081,18226,80,0.44%,119191.0,18224,74958,18226,18227,18604,17000,18371.6,18324.9,18251.3,18313.96582725116,18122.03417274884,18474.57052776801,18275.42947223199,18389.1065896666,18024.8934103334
2968,2022-01-21,TX,202202,18026,18050,17836,17895,-329,-1.81%,157754.0,17896,78033,17894,17896,18604,17000,18331.8,18314.0,18270.95,18332.27774931753,18119.72225068247,18528.74680717979,18321.25319282021,18431.112692904226,18120.887307095774
2969,2022-01-24,TX,202202,17736,17973,17703,17957,61,0.34%,133779.0,17957,75400,17957,17958,18604,17000,18239.4,18289.2,18268.0,18096.962966902352,17693.037033097648,18514.41778806729,18199.582211932702,18373.540397424294,18050.459602575706
2970,2022-01-25,TX,202202,17790,17799,17578,17678,-279,-1.55%,158896.0,17674,77596,17674,17677,18604,17000,18129.0,18259.1,18267.95,18130.245490561803,17783.754509438197,18695.581590731777,18322.418409268223,18434.636467110613,18111.363532889387
2971,2022-01-26,TX,202202,17683,17757,17607,17625,-49,-0.28%,96254.0,17624,73654,17623,17625,18604,17000,17994.8,18198.9,18248.45,17885.37540837814,17470.62459162186,18603.779689143383,18094.220310856614,18718.85252648168,18313.14747351832
2972,2022-02-07,TX,202202,17797,17900,17693,17899,275,1.56%,113464.0,17896,74145,17899,17900,18604,17000,17876.2,18123.9,18219.35,17840.233268803873,17409.766731196127,18516.534235892635,17919.465764107365,18724.23539362672,18235.76460637328
2973,2022-02-08,TX,202202,17960,18047,17922,17942,46,0.26%,89700.0,17942,73887,17941,17943,18604,17000,17810.8,18071.3,18200.5,18031.966762764238,17766.033237235766,18512.963081249138,17939.036918750862,18588.508086656027,18081.491913343973
2974,2022-02-09,TX,202202,18068,18169,18050,18167,225,1.25%,72278.0,18164,74614,18166,18167,18604,17000,17820.2,18029.8,18187.0,18082.05913037,17801.94086963,18167.277358588628,17622.722641411372,18402.6509195054,17883.349080494598
2975,2022-02-10,TX,202202,18230,18340,18133,18337,173,0.95%,95136.0,18334,72304,18336,18337,18604,17000,17862.2,17995.6,18181.7,18362.35547087297,17971.64452912703,18184.781562028184,17729.218437971816,18516.92220839472,17999.07779160528
2976,2022-02-11,TX,202202,18202,18290,18182,18275,-59,-0.32%,87617.0,18273,68582,18273,18274,18604,17000,17994.0,17994.4,18172.75,18580.09175222537,18093.90824777463,17903.94078870359,17452.05921129641,18530.157325497377,18029.842674502623
2977,2022-02-14,TX,202202,18099,18132,17934,17977,-296,-1.62%,137955.0,17977,45324,17973,17978,18604,17000,18124.0,18000.1,18162.5,18450.36704365416,18099.63295634584,17857.14368395457,17392.85631604543,18616.404743118277,18133.595256881727
2978,2022-02-15,TX,202202,17922,18093,17883,17953,-24,-0.13%,114065.0,17955,24861,17952,17955,18604,17000,18139.6,17975.2,18144.6,18134.184732082987,17819.815267917013,18118.59271390463,17679.40728609537,18666.223008852805,18183.776991147195
2979,2022-02-16,TX,202202,18184,18248,18140,18207,252,1.40%,63453.0,0,13872,18206,18207,18604,17000,18141.8,17981.0,18135.1,18107.456984303077,17798.543015696927,18160.15911624317,17723.84088375683,18601.813582139555,18112.186417860445
2980,2022-02-17,TX,202203,18269,18330,18168,18243,28,0.15%,110179.0,18244,71878,18243,18245,18545,14054,18149.8,18006.0,18132.55,18363.576371142008,18050.423628857992,18395.075426120395,17938.924573879605,18752.783607939506,18265.216392060494
2981,2022-02-18,TX,202203,18065,18254,18039,18226,-18,-0.10%,96351.0,18227,75330,18228,18230,18545,14054,18131.0,18062.5,18130.7,18380.445261831755,18105.554738168245,18546.00873187501,18127.991268124988,18591.79602550289,18106.20397449711
2982,2022-02-21,TX,202203,18001,18242,17970,18210,-17,-0.09%,95874.0,18212,74692,18210,18212,18545,14054,18121.2,18122.6,18123.25,18354.26909214616,18097.73090785384,18428.63996875813,18121.360031241868,18455.411852063036,17980.588147936967
2983,2022-02-22,TX,202203,17990,18068,17773,17878,-334,-1.83%,144406.0,17880,72558,17878,17879,18545,14054,18167.8,18153.7,18112.5,18318.16542885784,18101.83457114216,18112.65474558599,17841.34525441401,18454.1938868594,17997.806113140603
2984,2022-02-23,TX,202203,17954,18060,17936,18042,162,0.91%,83991.0,18042,71178,18042,18043,18545,14054,18152.8,18147.3,18088.55,18015.999130432043,17740.000869567957,18099.562648720606,17806.437351279394,18121.40527268595,17668.59472731405
2985,2022-02-24,TX,202203,17811,17850,17506,17516,-526,-2.92%,187058.0,17513,76370,17514,17516,18545,14054,18119.8,18134.8,18065.2,18182.79261344261,17901.20738655739,18356.647452367222,18057.352547632778,18161.898901900426,17752.101098099574
2986,2022-02-25,TX,202203,17660,17702,17513,17606,93,0.53%,129514.0,17610,71893,17606,17607,18545,14054,17974.4,18052.7,18023.55,17777.84086770403,17254.15913229597,18466.286385612737,18019.713614387263,17904.501098231332,17451.498901768668
2987,2022-03-01,TX,202203,17756,17942,17692,17911,301,1.71%,109687.0,17912,74637,17912,17915,18545,14054,17850.4,17985.8,17992.95,17866.130428823697,17345.869571176303,18471.751012205445,17980.248987794555,17864.151097634945,17385.848902365055
2988,2022-03-02,TX,202203,17788,17895,17758,17844,-68,-0.38%,94806.0,17838,73227,17841,17843,18545,14054,17790.6,17979.2,17977.2,18108.392603711487,17713.607396288513,18456.78281949925,17963.21718050075,18132.592294393457,17665.407705606543
2989,2022-03-03,TX,202203,17942,17964,17865,17929,91,0.51%,77058.0,17929,71665,17928,17930,18545,14054,17783.8,17968.3,17974.65,18038.8336726544,17649.166327345603,18128.08440575134,17627.91559424866,18176.7512034048,17707.248796595202
2990,2022-03-04,TX,202203,17608,17788,17522,17666,-263,-1.47%,118785.0,17668,71652,17666,17667,18545,14054,17761.2,17940.5,17973.25,18097.32278514806,17760.67721485194,18279.120328103687,17804.879671896313,18401.93570929086,17932.06429070914
2991,2022-03-07,TX,202203,17362,17405,17051,17058,-610,-3.45%,157085.0,17058,73413,17058,17061,18545,14054,17791.2,17882.8,17972.65,17797.227131341046,17534.772868658954,17742.453438922883,17289.546561077117,18572.70304940751,18101.29695059249
2992,2022-03-08,TX,202203,16840,17058,16695,16702,-356,-2.09%,160675.0,16707,67505,16702,16704,18545,14054,17681.6,17766.0,17944.3,17383.369082735284,16732.630917264716,17912.414425247898,17299.585574752102,18575.89601193768,17974.10398806232
2993,2022-03-09,TX,202203,16890,17023,16865,16946,239,1.43%,115509.0,16949,63779,16945,16946,18545,14054,17439.8,17615.2,17884.45,17180.326415745567,16223.673584254437,18316.76490730471,17505.23509269529,18381.99289808588,17572.00710191412
2994,2022-03-10,TX,202203,17301,17456,17269,17437,488,2.88%,102545.0,17436,61920,17435,17437,18545,14054,17260.2,17522.0,17834.65,17407.12054823007,16484.87945176993,18284.26741873548,17403.73258126452,18406.219623913174,17499.780376086826
2995,2022-03-11,TX,202203,17372,17387,17170,17220,-216,-1.24%,95875.0,17226,57799,17219,17224,18545,14054,17161.8,17461.5,17798.15,17783.038379374313,17090.961620625687,18333.793342336558,17524.206657663446,18661.377846621068,17752.622153378932
2996,2022-03-14,TX,202203,17289,17350,17150,17239,13,0.08%,120161.0,17240,40641,17238,17240,18545,14054,17072.6,17431.9,17742.3,17468.23343852108,16971.76656147892,18076.507844017626,17255.492155982374,18696.35958134796,17789.640418652038
2997,2022-03-15,TX,202203,17177,17195,16861,16882,-358,-2.08%,141872.0,16885,25254,16881,16882,18545,14054,17108.8,17395.2,17690.5,17495.523994979027,16982.476005020973,17467.706919638906,16648.293080361094,18674.696723857,17777.303276143004
2998,2022-03-16,TX,202203,17080,17089,16801,16937,52,0.31%,76060.0,0,13237,16936,16937,18545,14054,17144.8,17292.3,17635.75,17086.20323209979,16677.79676790021,17098.237062880293,16305.762937119707,18686.351432767868,17733.648567232132
2999,2022-03-17,TX,202204,17339,17470,17262,17446,514,3.04%,129146.0,17444,72539,17445,17447,18300,16615,17143.0,17201.6,17584.95,17142.979610641443,16731.020389358557,17307.88926483111,16584.11073516889,18371.67018089004,17384.329819109964
3000,2022-03-18,TX,202204,17441,17444,17295,17391,-53,-0.30%,96826.0,17393,71204,17390,17391,18300,16615,17144.8,17153.3,17546.9,17654.564042922073,17237.435957077927,17722.81989084037,17151.18010915963,18515.16011032208,17568.83988967792
3001,2022-03-21,TX,202204,17442,17577,17439,17489,96,0.55%,93353.0,17491,74767,17488,17490,18300,16615,17179.0,17125.8,17504.3,17621.91383674436,17160.08616325564,17465.562130630926,16974.437869369074,17962.15379635278,17069.84620364722
3002,2022-03-22,TX,202204,17536,17543,17453,17520,29,0.17%,68446.0,17522,74888,17520,17523,18300,16615,17229.0,17168.9,17467.45,17752.289194613073,17225.710805386927,17505.78622528159,16972.21377471841,18020.3240851073,17191.6759148927
3003,2022-03-23,TX,202204,17644,17735,17610,17702,180,1.03%,88805.0,17699,79593,17700,17702,18300,16615,17356.6,17250.7,17432.95,17734.22847616505,17305.77152383495,17116.544686573794,16647.455313426206,18289.210586181827,17532.789413818173
3004,2022-03-24,TX,202204,17570,17687,17548,17671,-28,-0.16%,80125.0,17669,76997,17669,17671,18300,16615,17509.6,17326.3,17424.15,17807.5094308581,17596.4905691419,17182.721000323538,16691.278999676462,18213.704919496617,17474.295080503383
3005,2022-03-25,TX,202204,17720,17726,17591,17621,-48,-0.27%,83085.0,17621,74588,17621,17623,18300,16615,17554.6,17349.7,17405.6,17787.224954291236,17554.775045708764,17711.495028202036,17180.504971797964,18275.83921346929,17582.160786530705
3006,2022-03-28,TX,202204,17512,17521,17304,17438,-183,-1.04%,117571.0,17437,69730,17437,17439,18300,16615,17600.6,17389.8,17410.85,17704.192788148972,17537.807211851028,17664.052668912063,17117.947331087937,18015.256821694293,17316.743178305707
3007,2022-03-29,TX,202204,17560,17577,17484,17545,108,0.62%,76398.0,17546,72078,17545,17547,18300,16615,17590.4,17409.7,17402.45,17536.05019122878,17339.94980877122,17757.551689624175,17220.448310375825,17404.47142378557,16711.52857621443
3008,2022-03-30,TX,202204,17671,17755,17658,17741,195,1.11%,89839.0,17740,76212,17739,17740,18300,16615,17595.4,17476.0,17384.15,17639.920176990985,17450.079823009015,17724.22585536606,17315.77414463394,17030.317571110656,16373.682428889346
3009,2022-03-31,TX,202204,17747,17774,17623,17639,-101,-0.57%,78029.0,17634,73455,17636,17640,18300,16615,17603.2,17556.4,17379.0,17845.48042878932,17636.51957121068,17816.95407778761,17587.04592221239,17267.80724044061,16624.19275955939
3010,2022-04-01,TX,202204,17466,17567,17414,17554,-80,-0.45%,82047.0,17557,72492,17553,17554,18300,16615,17596.8,17575.7,17364.5,17740.05523242267,17537.94476757733,17781.929752546373,17560.070247453627,17739.66260092717,17134.33739907283
3011,2022-04-06,TX,202204,17439,17508,17327,17506,-51,-0.29%,86927.0,17505,72607,17506,17508,18300,16615,17583.4,17592.0,17358.9,17655.399408282297,17452.600591717703,17714.141827338743,17527.858172661257,17518.033035081684,16921.966964918316
3012,2022-04-07,TX,202204,17333,17387,17123,17143,-362,-2.07%,114893.0,17142,74745,17143,17146,18300,16615,17597.0,17593.7,17381.3,17590.064261133968,17421.935738866032,17529.384954998073,17346.615045001927,17530.336249031938,16947.663750968062
3013,2022-04-08,TX,202204,17200,17318,17169,17316,174,1.02%,84229.0,17304,72429,17315,17316,18300,16615,17516.6,17556.0,17403.35,17346.187204321533,16939.812795678467,17708.400734392475,17381.599265607525,17135.293362526536,16628.706637473464
3014,2022-04-11,TX,202204,17222,17298,16976,17039,-265,-1.53%,128637.0,17037,72417,17038,17039,18300,16615,17431.6,17517.4,17421.85,17494.98893820569,17137.01106179431,17910.818255791302,17571.181744208698,17168.81528745965,16705.18471254035
3015,2022-04-12,TX,202204,16960,17068,16906,16999,-38,-0.22%,107948.0,17000,71936,16999,17000,18300,16615,17311.6,17454.2,17401.95,17238.65229775788,16839.34770224212,17852.005539834063,17425.994460165937,17692.291590396424,17199.708409603576
3016,2022-04-13,TX,202204,17080,17321,17071,17316,316,1.86%,107841.0,17316,72060,17313,17315,18300,16615,17200.6,17392.0,17390.9,17186.96872080216,16811.03127919784,17797.805250148554,17310.194749851446,17649.844721792815,17132.155278207185
3017,2022-04-14,TX,202204,17349,17352,17251,17298,-18,-0.10%,73517.0,17295,67811,17298,17299,18300,16615,17162.6,17379.8,17394.75,17449.78280906006,17182.21719093994,17750.2501995905,17261.7498004095,17746.123681328656,17231.876318671344
3018,2022-04-15,TX,202204,17102,17117,16960,16983,-312,-1.80%,97455.0,16980,65492,16980,16983,18300,16615,17193.6,17355.1,17415.55,17441.27121134408,17154.72878865592,17381.72178367296,16904.27821632704,17750.22238705217,17289.77761294783
3019,2022-04-18,TX,202204,16908,16995,16813,16881,-99,-0.58%,122230.0,16884,47679,16881,16883,18300,16615,17127.0,17279.3,17417.85,17131.206612538037,16834.793387461963,17540.04555340377,17091.95444659623,17927.61366869053,17476.38633130947
3020,2022-04-19,TX,202204,17065,17122,16988,17000,116,0.69%,106177.0,17004,26850,16998,17003,18300,16615,17095.4,17203.5,17389.6,17058.541657083628,16703.458342916372,17256.661778913985,16821.338221086015,17924.91778196889,17417.08221803111
3021,2022-04-20,TX,202204,17071,17135,16992,17125,121,0.71%,57157.0,0,15800,17125,17126,18300,16615,17095.6,17148.1,17370.05,17177.433480493393,16822.566519506607,17189.167531403233,16808.832468596767,17888.733724995564,17353.266275004436
3022,2022-04-21,TX,202205,17180,17222,17090,17126,54,0.32%,86180.0,17126,70636,17126,17127,18250,16592,17057.4,17110.0,17351.85,17268.11198412432,16981.88801587568,17464.17624640947,17167.82375359053,17709.376357665882,17166.623642334118
3023,2022-04-22,TX,202205,16862,16999,16823,16992,-134,-0.78%,96385.0,16992,73355,16991,16993,18250,16592,17023.0,17108.3,17332.15,17219.065568283873,17032.934431716127,17445.885124336426,17150.114875663574,17817.752135647002,17272.247864352998
3024,2022-04-25,TX,202205,16686,16734,16508,16572,-420,-2.47%,123324.0,16572,74763,16572,16573,18250,16508,17024.8,17075.9,17296.65,17084.35886530269,16899.64113469731,17116.6371580063,16849.3628419937,18009.475562202595,17472.524437797405
3025,2022-04-26,TX,202205,16648,16663,16533,16586,14,0.08%,82214.0,16585,74743,16585,16586,18250,16490,16963.0,17029.2,17241.7,16775.913707239117,16368.086292760883,17083.319944642142,16678.680055357858,17936.167646287413,17341.832353712587
3026,2022-04-27,TX,202205,16221,16344,16160,16285,-300,-1.81%,141144.0,16287,76765,16284,16286,18250,16160,16880.2,16987.9,17189.95,16836.752786624595,16335.247213375404,17242.443993532528,16757.556006467472,17870.12378509059,17237.87621490941
3027,2022-04-28,TX,202205,16317,16416,16220,16387,100,0.61%,103728.0,16388,78188,16385,16388,18250,16160,16712.2,16884.8,17132.3,16590.810660376646,15979.189339623355,17419.603733852782,16830.396266147218,17872.716525398024,17139.283474601976
3028,2022-04-29,TX,202205,16555,16635,16495,16583,195,1.19%,103887.0,16581,75221,16580,16583,18250,16160,16564.4,16793.7,17074.4,16629.03355139319,16144.96644860681,17419.597019739642,16832.402980260358,17530.79651880851,16755.20348119149
3029,2022-05-03,TX,202205,16487,16570,16434,16470,-111,-0.67%,90193.0,16472,74613,16471,16473,18250,16160,16482.6,16753.7,17016.5,16707.05579389936,16458.94420610064,17284.32723102715,16699.67276897285,17685.98601324915,16946.01398675085
3030,2022-05-04,TX,202205,16505,16589,16489,16519,47,0.29%,69459.0,16519,76348,16519,16520,18250,16160,16462.2,16712.6,16958.05,16585.788427746473,16354.211572253527,16872.323225875058,16271.676774124944,17398.208919015105,16679.791080984895
3031,2022-05-05,TX,202205,16753,16776,16645,16684,165,1.00%,78883.0,16685,77519,16682,16684,18250,16160,16448.8,16664.5,16906.3,16622.958453239742,16415.041546760258,16874.736298376218,16297.263701623782,17342.85085429587,16655.14914570413
3032,2022-05-06,TX,202205,16310,16380,16266,16355,-330,-1.98%,96310.0,16356,81201,16354,16357,18250,16160,16528.6,16620.4,16865.2,16784.682868453376,16583.317131546624,16530.470649976734,16039.529350023267,17633.856980417295,16998.143019582705
3033,2022-05-09,TX,202205,16156,16194,16015,16027,-329,-2.01%,99474.0,16027,83968,16028,16029,18250,16015,16522.2,16543.3,16825.8,16465.06071051924,16244.93928948076,16576.18776387494,16197.81223612506,17627.601668685096,16968.398331314904
3034,2022-05-10,TX,202205,15809,16045,15730,16039,12,0.07%,127562.0,16038,81296,16038,16039,18250,15730,16411.0,16446.8,16761.35,16246.21040121308,15807.78959878692,16764.667718651388,16401.332281348612,17335.665177611852,16630.334822388148
3035,2022-05-11,TX,202205,15989,16058,15907,16010,-28,-0.17%,88276.0,16007,79439,16007,16010,18250,15730,16324.8,16393.5,16711.35,16299.006461458172,15778.993538541828,16682.661350508268,16257.338649491732,17260.61523612732,16501.38476387268
3036,2022-05-12,TX,202205,15801,15890,15608,15632,-375,-2.34%,118642.0,15630,80510,15629,15633,18250,15608,16223.0,16335.9,16661.9,16273.66114617061,15746.33885382939,16749.018890528583,16288.981109471417,17402.641142954864,16597.358857045136
3037,2022-05-13,TX,202205,15777,15854,15743,15851,221,1.41%,96199.0,15849,76156,15851,15852,18250,15526,16012.6,16270.6,16577.7,15861.349166120131,15402.650833879869,16996.94255063829,16371.057449361708,17557.056257910936,16692.943742089064
3038,2022-05-16,TX,202205,15996,16044,15847,15921,72,0.45%,120555.0,15922,52828,15921,15922,18250,15526,15911.8,16217.0,16505.35,16006.614138175168,15695.385861824832,16688.633931128115,16021.366068871885,17552.49868405424,16699.50131594576
3039,2022-05-17,TX,202205,15978,16096,15963,16075,153,0.96%,95655.0,16075,31716,16073,16075,18250,15526,15890.6,16150.8,16452.25,16066.358315895584,15775.641684104416,16346.83614554956,15707.16385445044,17421.82239064525,16562.17760935475
3040,2022-05-18,TX,202205,16180,16318,16159,16302,227,1.41%,54930.0,0,16705,16301,16302,18250,15526,15897.8,16111.3,16411.95,16228.210182429237,15921.789817570763,16340.8619055131,15737.1380944869,16997.49705933179,16146.502940668212
3041,2022-05-19,TX,202206,15871,15965,15820,15911,-287,-1.77%,109266.0,15911,77028,15912,15914,18398,15490,15956.2,16089.6,16377.05,16526.099442212602,16077.900557787396,16288.683404600992,15731.316595399008,16989.91094005981,16182.08905994019
3042,2022-05-20,TX,202206,16069,16145,16013,16135,224,1.41%,85765.0,16136,80780,16135,16136,18398,15490,16012.0,16012.3,16316.35,16073.771004788936,15748.228995211064,15830.866311878106,15433.133688121894,16662.29064062073,15907.70935937927
3043,2022-05-23,TX,202206,16220,16263,16076,16147,11,0.07%,99214.0,16143,78176,16146,16147,18398,15490,16068.8,15990.3,16266.8,16280.291981884757,15989.708018115243,16020.779297913496,15681.220702086504,16716.788962823197,16057.211037176805
3044,2022-05-24,TX,202206,16131,16156,15914,15926,-217,-1.34%,98160.0,15926,79862,15926,15928,18398,15490,16114.0,16002.3,16224.55,16273.177652538,16020.822347462,16097.073308596164,15744.926691403836,16868.302554317343,16297.697445682656
3045,2022-05-25,TX,202206,15996,16146,15968,16060,134,0.84%,98499.0,16061,82264,16060,16065,18398,15490,16084.2,15991.0,16192.25,16073.63929016356,15778.36070983644,16251.979094810658,15898.020905189342,16750.66846545346,16189.33153454654
3046,2022-05-26,TX,202206,16153,16184,15928,15950,-111,-0.69%,99211.0,15950,83540,15949,15950,18398,15490,16035.8,15996.0,16165.95,16160.421909959929,15959.578090040071,16480.147691537106,16123.852308462894,16785.843863523223,16252.15613647678
3047,2022-05-27,TX,202206,16110,16245,16100,16230,280,1.76%,83346.0,16229,86626,16229,16230,18398,15490,16043.6,16027.8,16149.2,16041.54802018613,15858.45197981387,16043.993834443556,15778.006165556444,16953.34765638483,16414.65234361517
3048,2022-05-30,TX,202206,16400,16584,16391,16560,331,2.04%,81262.0,16559,87403,16558,16560,18398,15490,16062.6,16065.7,16141.35,16345.31799512652,16114.68200487348,16266.200647864254,16003.799352135746,16619.54777923846,16090.45222076154
3049,2022-05-31,TX,202206,16492,16716,16460,16682,123,0.74%,108041.0,16681,93427,16681,16682,18398,15490,16145.2,16129.6,16140.2,16793.521219592567,16326.478780407431,16335.3343834779,15958.6656165221,16289.66872672627,15764.33127327373
3050,2022-06-01,TX,202206,16647,16755,16592,16610,-71,-0.43%,95150.0,16608,94358,16610,16612,18398,15490,16296.4,16190.3,16150.8,16964.297431798448,16399.702568201552,16175.001626500713,15676.998373499287,16318.502164571224,15759.497835428776
3051,2022-06-02,TX,202206,16536,16585,16471,16532,-76,-0.46%,80160.0,16533,93694,16531,16533,18398,15490,16406.4,16221.1,16155.35,16885.832992950443,16334.167007049557,16338.24501792485,15781.75498207515,16296.12135100338,15723.87864899662
